?
10.00	9.0
10.02	10.5
10.04	9.0
10.06	4.1
10.08	10.7
10.10	9.3
10.12	6.4
10.14	9.7
10.16	9.1
10.18	8.9
10.20	8.1
10.22	9.6
10.24	5.8
10.26	7.5
10.28	6.6
10.30	9.8
10.32	8.1
10.34	7.1
10.36	5.7
10.38	7.2
10.40	8.0
10.42	7.2
10.44	11.9
10.46	11.0
10.48	0.0
10.50	2.3
10.52	7.5
10.54	6.7
10.56	8.6
10.58	8.7
10.60	14.4
10.62	4.7
10.64	6.9
10.66	14.1
10.68	9.9
10.70	10.0
10.72	6.5
10.74	3.1
10.76	8.5
10.78	8.3
10.80	4.3
10.82	6.0
10.84	7.8
10.86	5.2
10.88	7.7
10.90	8.3
10.92	8.1
10.94	6.5
10.96	9.8
10.98	10.7
11.00	9.0
11.02	5.5
11.04	10.2
11.06	6.5
11.08	10.6
11.10	4.8
11.12	10.7
11.14	7.9
11.16	4.3
11.18	7.1
11.20	8.2
11.22	8.8
11.24	5.1
11.26	4.7
11.28	8.6
11.30	6.6
11.32	8.7
11.34	10.3
11.36	3.1
11.38	8.8
11.40	11.7
11.42	7.1
11.44	5.6
11.46	10.3
11.48	8.8
11.50	10.7
11.52	7.0
11.54	3.6
11.56	7.7
11.58	6.7
11.60	10.3
11.62	8.6
11.64	3.1
11.66	4.4
11.68	10.7
11.70	10.0
11.72	6.1
11.74	8.0
11.76	9.3
11.78	9.4
11.80	10.6
11.82	8.8
11.84	7.7
11.86	7.2
11.88	11.2
11.90	1.2
11.92	7.6
11.94	8.1
11.96	3.7
11.98	9.0
12.00	6.0
12.02	10.6
12.04	7.6
12.06	10.0
12.08	11.7
12.10	9.1
12.12	5.4
12.14	3.5
12.16	13.3
12.18	7.7
12.20	5.9
12.22	8.4
12.24	7.4
12.26	10.6
12.28	8.1
12.30	8.0
12.32	5.9
12.34	9.4
12.36	4.9
12.38	10.0
12.40	12.6
12.42	3.4
12.44	0.6
12.46	9.9
12.48	15.6
12.50	5.0
12.52	4.2
12.54	9.8
12.56	5.5
12.58	6.5
12.60	7.0
12.62	9.6
12.64	6.8
12.66	8.8
12.68	7.5
12.70	5.5
12.72	7.0
12.74	5.1
12.76	8.0
12.78	4.6
12.80	4.7
12.82	12.4
12.84	7.8
12.86	7.8
12.88	9.5
12.90	6.7
12.92	7.3
12.94	9.3
12.96	8.8
12.98	4.5
13.00	10.5
13.02	6.2
13.04	4.8
13.06	5.3
13.08	6.8
13.10	12.9
13.12	4.5
13.14	8.5
13.16	1.6
13.18	8.0
13.20	10.7
13.22	7.3
13.24	6.1
13.26	8.7
13.28	10.1
13.30	10.0
13.32	13.9
13.34	8.6
13.36	6.2
13.38	7.6
13.40	7.8
13.42	8.3
13.44	7.9
13.46	8.5
13.48	3.0
13.50	10.5
13.52	6.3
13.54	4.5
13.56	9.9
13.58	12.0
13.60	9.5
13.62	8.5
13.64	5.2
13.66	16.6
13.68	10.6
13.70	4.6
13.72	5.7
13.74	8.3
13.76	3.3
13.78	8.5
13.80	6.6
13.82	11.7
13.84	10.9
13.86	0.0
13.88	8.1
13.90	3.1
13.92	11.3
13.94	8.5
13.96	9.6
13.98	4.8
14.00	13.5
14.02	14.1
14.04	4.8
14.06	9.1
14.08	6.0
14.10	7.9
14.12	4.2
14.14	13.6
14.16	5.1
14.18	7.1
14.20	9.5
14.22	6.1
14.24	7.3
14.26	6.3
14.28	7.6
14.30	4.5
14.32	6.7
14.34	7.4
14.36	7.0
14.38	8.2
14.40	7.1
14.42	10.3
14.44	7.0
14.46	7.6
14.48	6.0
14.50	6.4
14.52	4.2
14.54	9.6
14.56	4.6
14.58	5.8
14.60	9.1
14.62	9.2
14.64	6.8
14.66	1.9
14.68	9.3
14.70	8.8
14.72	3.8
14.74	10.3
14.76	5.9
14.78	4.6
14.80	8.3
14.82	7.5
14.84	8.6
14.86	3.2
14.88	13.4
14.90	6.2
14.92	3.4
14.94	9.9
14.96	6.9
14.98	9.0
15.00	7.0
15.02	7.8
15.04	8.7
15.06	5.8
15.08	10.0
15.10	6.6
15.12	5.4
15.14	8.2
15.16	9.3
15.18	7.3
15.20	5.4
15.22	9.9
15.24	2.7
15.26	4.9
15.28	8.1
15.30	3.9
15.32	8.1
15.34	7.8
15.36	10.7
15.38	5.3
15.40	6.1
15.42	9.0
15.44	0.6
15.46	17.3
15.48	5.9
15.50	5.8
15.52	10.6
15.54	7.9
15.56	2.7
15.58	9.9
15.60	10.6
15.62	6.7
15.64	7.2
15.66	9.5
15.68	5.3
15.70	9.3
15.72	8.6
15.74	6.0
15.76	3.8
15.78	7.3
15.80	5.4
15.82	11.0
15.84	8.4
15.86	10.3
15.88	8.4
15.90	8.8
15.92	5.7
15.94	10.0
15.96	13.4
15.98	7.1
16.00	6.2
16.02	7.5
16.04	6.6
16.06	5.9
16.08	8.4
16.10	7.1
16.12	12.3
16.14	8.0
16.16	9.0
16.18	10.9
16.20	7.1
16.22	12.3
16.24	6.1
16.26	5.6
16.28	6.9
16.30	7.7
16.32	3.8
16.34	7.9
16.36	3.0
16.38	12.2
16.40	7.8
16.42	6.1
16.44	5.3
16.46	6.8
16.48	7.3
16.50	4.9
16.52	5.2
16.54	7.4
16.56	6.4
16.58	10.8
16.60	11.4
16.62	8.0
16.64	9.4
16.66	4.0
16.68	9.9
16.70	7.9
16.72	9.5
16.74	12.8
16.76	1.2
16.78	8.8
16.80	4.7
16.82	9.8
16.84	4.1
16.86	6.5
16.88	8.6
16.90	9.8
16.92	8.2
16.94	5.6
16.96	6.3
16.98	10.7
17.00	8.0
17.02	2.9
17.04	10.5
17.06	9.2
17.08	10.6
17.10	7.0
17.12	10.5
17.14	4.8
17.16	9.7
17.18	6.5
17.20	10.0
17.22	11.0
17.24	5.8
17.26	7.8
17.28	8.1
17.30	11.6
17.32	10.1
17.34	4.3
17.36	9.4
17.38	10.2
17.40	14.4
17.42	3.0
17.44	6.4
17.46	12.0
17.48	3.9
17.50	4.4
17.52	9.6
17.54	11.1
17.56	6.0
17.58	9.6
17.60	8.4
17.62	12.6
17.64	8.0
17.66	11.0
17.68	5.3
17.70	7.4
17.72	7.7
17.74	11.4
17.76	9.7
17.78	5.7
17.80	10.0
17.82	10.3
17.84	7.7
17.86	7.2
17.88	7.4
17.90	2.9
17.92	8.6
17.94	8.7
17.96	5.4
17.98	10.2
18.00	3.9
18.02	6.3
18.04	6.6
18.06	14.0
18.08	3.2
18.10	9.7
18.12	10.8
18.14	9.1
18.16	11.5
18.18	5.0
18.20	1.2
18.22	10.3
18.24	4.4
18.26	7.0
18.28	4.5
18.30	11.2
18.32	10.6
18.34	5.8
18.36	10.7
18.38	8.4
18.40	7.6
18.42	8.2
18.44	7.4
18.46	9.8
18.48	8.9
18.50	7.0
18.52	11.0
18.54	6.2
18.56	8.9
18.58	9.3
18.60	12.4
18.62	6.5
18.64	13.2
18.66	8.5
18.68	7.4
18.70	6.0
18.72	9.8
18.74	8.1
18.76	4.7
18.78	4.6
18.80	6.3
18.82	6.0
18.84	11.3
18.86	12.1
18.88	10.6
18.90	9.1
18.92	6.7
18.94	8.2
18.96	10.7
18.98	14.4
19.00	10.7
19.02	7.2
19.04	8.1
19.06	6.6
19.08	5.7
19.10	7.4
19.12	8.6
19.14	13.5
19.16	8.2
19.18	12.1
19.20	13.3
19.22	8.2
19.24	12.8
19.26	10.1
19.28	6.7
19.30	8.8
19.32	8.1
19.34	7.3
19.36	7.4
19.38	8.4
19.40	9.3
19.42	5.3
19.44	8.0
19.46	3.4
19.48	8.8
19.50	9.9
19.52	8.5
19.54	8.9
19.56	9.8
19.58	6.0
19.60	7.3
19.62	9.5
19.64	11.0
19.66	9.2
19.68	15.7
19.70	7.7
19.72	11.0
19.74	11.8
19.76	7.6
19.78	5.5
19.80	4.5
19.82	8.5
19.84	11.3
19.86	8.8
19.88	8.5
19.90	6.9
19.92	9.7
19.94	1.6
19.96	8.7
19.98	8.1
20.00	3.9
20.02	14.5
20.04	3.8
20.06	4.8
20.08	4.4
20.10	11.3
20.12	5.3
20.14	10.0
20.16	9.8
20.18	8.8
20.20	4.1
20.22	6.2
20.24	13.0
20.26	4.1
20.28	5.5
20.30	7.5
20.32	10.4
20.34	8.8
20.36	10.2
20.38	4.8
20.40	10.8
20.42	9.7
20.44	3.2
20.46	12.6
20.48	14.9
20.50	5.7
20.52	8.2
20.54	12.2
20.56	3.6
20.58	2.0
20.60	4.1
20.62	6.3
20.64	6.3
20.66	9.8
20.68	8.8
20.70	4.3
20.72	9.7
20.74	13.6
20.76	11.6
20.78	11.0
20.80	8.1
20.82	11.0
20.84	5.1
20.86	10.3
20.88	7.7
20.90	11.4
20.92	9.4
20.94	4.7
20.96	8.4
20.98	11.7
21.00	4.6
21.02	6.3
21.04	5.7
21.06	3.5
21.08	10.9
21.10	11.9
21.12	10.4
21.14	8.7
21.16	7.8
21.18	8.7
21.20	5.8
21.22	10.7
21.24	11.1
21.26	10.8
21.28	6.4
21.30	8.2
21.32	7.5
21.34	13.4
21.36	8.5
21.38	2.4
21.40	9.2
21.42	13.6
21.44	10.1
21.46	10.6
21.48	8.1
21.50	2.1
21.52	2.6
21.54	4.3
21.56	7.6
21.58	8.9
21.60	10.1
21.62	7.0
